[INFO]: ..........................START........................
[INFO]: ..........................START........................
[INFO]: Candle:2023-06-09 14:06:00 , Open:18576.6 , High:18576.6 , Low:18570.9 , Close:18572.45
[INFO]: Candle:2023-06-09 14:07:00 , Open:18572.15 , High:18574.85 , Low:18570.6 , Close:18573.9
[INFO]: Candle:2023-06-09 14:08:00 , Open:18574.4 , High:18575.45 , Low:18572.6 , Close:18572.6
[INFO]: Candle:2023-06-09 14:10:00 , Open:18574.9 , High:18578.4 , Low:18573.45 , Close:18578.4
[INFO]: Candle:2023-06-09 14:11:00 , Open:18578.35 , High:18581.25 , Low:18576.4 , Close:18580.65
[INFO]: Candle:2023-06-09 14:12:00 , Open:18580.65 , High:18581.2 , Low:18575.1 , Close:18577.05
[INFO]: Candle:2023-06-09 14:13:00 , Open:18576.8 , High:18577.2 , Low:18573.5 , Close:18576.15
[INFO]: Candle:2023-06-09 14:14:00 , Open:18575.95 , High:18577.35 , Low:18574.65 , Close:18575.35
[INFO]: Candle:2023-06-09 14:15:00 , Open:18573.85 , High:18575.55 , Low:18572.55 , Close:18573.45
[INFO]: Candle:2023-06-09 14:17:00 , Open:18567.0 , High:18567.0 , Low:18562.25 , Close:18564.9
[INFO]: Candle:2023-06-09 14:18:00 , Open:18564.9 , High:18568.05 , Low:18563.6 , Close:18566.55
[INFO]: Candle:2023-06-09 14:19:00 , Open:18566.75 , High:18568.25 , Low:18564.05 , Close:18567.85
[INFO]: Candle:2023-06-09 14:20:00 , Open:18567.75 , High:18567.75 , Low:18564.6 , Close:18566.65
[INFO]: Candle:2023-06-09 14:21:00 , Open:18566.05 , High:18567.55 , Low:18563.2 , Close:18563.7
[INFO]: Candle:2023-06-09 14:22:00 , Open:18563.95 , High:18569.0 , Low:18562.9 , Close:18568.2
[INFO]: Candle:2023-06-09 14:23:00 , Open:18568.55 , High:18568.55 , Low:18559.25 , Close:18560.55
[INFO]: Candle:2023-06-09 14:24:00 , Open:18561.4 , High:18562.2 , Low:18559.5 , Close:18559.95
[INFO]: Candle:2023-06-09 14:25:00 , Open:18560.15 , High:18563.5 , Low:18559.25 , Close:18562.0
[INFO]: Candle:2023-06-09 14:26:00 , Open:18562.15 , High:18563.7 , Low:18560.45 , Close:18561.5
[INFO]: Candle:2023-06-09 14:27:00 , Open:18562.35 , High:18562.75 , Low:18556.85 , Close:18556.85
[INFO]: Candle:2023-06-09 14:28:00 , Open:18556.25 , High:18558.7 , Low:18555.7 , Close:18555.75
[INFO]: Candle:2023-06-09 14:29:00 , Open:18556.35 , High:18566.2 , Low:18556.35 , Close:18565.15
[INFO]: Candle:2023-06-09 14:30:00 , Open:18565.65 , High:18574.4 , Low:18565.3 , Close:18566.45
[INFO]: Candle:2023-06-09 14:31:00 , Open:18566.95 , High:18571.35 , Low:18566.25 , Close:18569.65
[INFO]: Candle:2023-06-09 14:32:00 , Open:18570.05 , High:18578.6 , Low:18569.2 , Close:18577.8
[INFO]: Candle:2023-06-09 14:33:00 , Open:18577.45 , High:18584.15 , Low:18576.95 , Close:18582.95
[INFO]: Candle:2023-06-09 14:34:00 , Open:18582.9 , High:18587.6 , Low:18581.15 , Close:18587.3
[INFO]: Candle:2023-06-09 14:35:00 , Open:18586.9 , High:18592.65 , Low:18586.7 , Close:18591.35
[INFO]: Candle:2023-06-09 14:36:00 , Open:18591.05 , High:18591.65 , Low:18586.45 , Close:18588.35
[INFO]: Candle:2023-06-09 14:37:00 , Open:18588.75 , High:18590.4 , Low:18586.25 , Close:18586.45
[INFO]: Candle:2023-06-09 14:38:00 , Open:18587.1 , High:18587.1 , Low:18583.9 , Close:18586.25
[INFO]: Candle:2023-06-09 14:39:00 , Open:18587.1 , High:18589.0 , Low:18579.65 , Close:18579.65
[INFO]: Candle:2023-06-09 14:40:00 , Open:18580.9 , High:18581.55 , Low:18577.75 , Close:18579.1
[INFO]: Candle:2023-06-09 14:41:00 , Open:18578.75 , High:18579.8 , Low:18573.5 , Close:18573.5
[INFO]: Candle:2023-06-09 14:42:00 , Open:18573.05 , High:18573.3 , Low:18568.95 , Close:18569.9
[INFO]: Candle:2023-06-09 14:43:00 , Open:18570.1 , High:18573.35 , Low:18568.65 , Close:18571.95
[INFO]: Candle:2023-06-09 14:44:00 , Open:18571.65 , High:18573.45 , Low:18570.75 , Close:18572.65
[INFO]: Candle:2023-06-09 14:45:00 , Open:18572.7 , High:18575.0 , Low:18572.2 , Close:18573.35
[INFO]: Candle:2023-06-09 14:46:00 , Open:18572.95 , High:18573.35 , Low:18568.2 , Close:18569.4
[INFO]: Candle:2023-06-09 14:47:00 , Open:18569.1 , High:18569.55 , Low:18566.55 , Close:18567.7
[INFO]: Candle:2023-06-09 14:48:00 , Open:18567.85 , High:18569.4 , Low:18565.8 , Close:18568.2
[INFO]: Candle:2023-06-09 14:49:00 , Open:18568.05 , High:18572.55 , Low:18568.05 , Close:18571.4
[INFO]: Candle:2023-06-09 14:50:00 , Open:18571.95 , High:18577.15 , Low:18570.85 , Close:18575.55
[INFO]: Candle:2023-06-09 14:51:00 , Open:18575.45 , High:18578.8 , Low:18572.4 , Close:18572.8
[INFO]: Candle:2023-06-09 14:52:00 , Open:18573.6 , High:18573.6 , Low:18567.2 , Close:18568.2
[INFO]: Candle:2023-06-09 14:53:00 , Open:18568.25 , High:18575.05 , Low:18565.4 , Close:18575.05
[INFO]: Candle:2023-06-09 14:54:00 , Open:18575.05 , High:18577.15 , Low:18573.55 , Close:18575.45
[INFO]: Candle:2023-06-09 14:55:00 , Open:18576.5 , High:18577.65 , Low:18571.85 , Close:18575.35
[INFO]: Candle:2023-06-09 14:56:00 , Open:18575.35 , High:18577.6 , Low:18574.55 , Close:18576.15
[INFO]: Candle:2023-06-09 14:57:00 , Open:18575.8 , High:18577.15 , Low:18574.55 , Close:18574.95
[INFO]: Candle:2023-06-09 14:58:00 , Open:18574.95 , High:18575.3 , Low:18573.3 , Close:18573.75
[INFO]: Candle:2023-06-09 14:59:00 , Open:18573.75 , High:18573.75 , Low:18567.45 , Close:18572.95
[INFO]: Candle:2023-06-09 15:00:00 , Open:18573.8 , High:18577.6 , Low:18560.4 , Close:18564.1
[INFO]: Candle:2023-06-09 15:01:00 , Open:18564.05 , High:18568.85 , Low:18563.7 , Close:18568.5
[INFO]: Candle:2023-06-09 15:02:00 , Open:18569.25 , High:18570.85 , Low:18566.9 , Close:18566.9
[INFO]: Candle:2023-06-09 15:03:00 , Open:18567.55 , High:18568.8 , Low:18564.9 , Close:18568.35
[INFO]: Candle:2023-06-09 15:04:00 , Open:18569.2 , High:18569.3 , Low:18563.55 , Close:18564.75
[INFO]: Candle:2023-06-09 15:05:00 , Open:18565.4 , High:18569.75 , Low:18564.5 , Close:18568.8
[INFO]: Candle:2023-06-09 15:06:00 , Open:18569.05 , High:18573.65 , Low:18568.15 , Close:18570.8
[INFO]: Candle:2023-06-09 15:07:00 , Open:18570.9 , High:18572.4 , Low:18569.1 , Close:18571.2
[INFO]: Candle:2023-06-09 15:08:00 , Open:18571.3 , High:18572.35 , Low:18570.7 , Close:18570.95
[INFO]: Candle:2023-06-09 15:09:00 , Open:18571.2 , High:18574.95 , Low:18570.65 , Close:18574.95
[INFO]: 2023-06-09 15:10:00.654336 expiry settlement-------------closed NIFTY15JUN2318600PE position @79.1
[INFO]: 2023-06-09 15:10:00.654336 expiry settlement-------------closed NIFTY15JUN2318600CE position @86.2
[INFO]: 2023-06-09 15:10:00.654336 expiry settlement-------------closed NIFTY15JUN2318550PE position @57.95
[INFO]: 2023-06-09 15:10:00.654336 expiry settlement-------------closed NIFTY15JUN2318550CE position @115.45
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
[INFO]: ..........................START........................
[INFO]: ..............stop algo...............
