,Key,Symbol,EntryPrice,CurrentPrice,Quantity,PositionStatus,Pnl
0,2023-06-13 09:19:59.357862,NIFTY15JUN2318650PE,47.15,35.35,50,-1,589.9999999999999
1,2023-06-13 09:19:59.357862,NIFTY15JUN2318650CE,84.2,87.55,50,-1,-167.49999999999972
2,2023-06-13 09:19:59.357862,NIFTY15JUN2318700PE,68.8,54.25,50,-1,727.4999999999999
3,2023-06-13 09:19:59.357862,NIFTY15JUN2318700CE,56.05,56.85,50,-1,-40.00000000000021
