,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
0,2023-06-27 10:12:00.942055,2023-06-27 13:09:00.119048,NIFTY29JUN2318700PE,38.4,28.9,50,-1,475.0,expiry over
1,2023-06-27 10:12:00.942055,2023-06-27 13:09:00.119048,NIFTY29JUN2318700CE,80.35,71.8,50,-1,427.4999999999999,expiry over
2,2023-06-27 10:12:00.942055,2023-06-27 13:09:00.119048,NIFTY29JUN2318750PE,59.25,49.1,50,-1,507.49999999999994,expiry over
3,2023-06-27 10:12:00.942055,2023-06-27 13:09:00.119048,NIFTY29JUN2318750CE,51.35,42.1,50,-1,462.5,expiry over
